,date,Sal
1507,11/26/2015,34.4710119
1508,6/25/2017,34.04077083
1509,10/11/2020,34.17853051
1510,1/29/2016,34.6362381
1511,10/7/2016,34.4283869
1512,8/16/2017,34.1206
1513,12/29/2015,34.67919048
1514,5/16/2017,34.24267535
1515,7/28/2020,34.20801339
1516,5/25/2014,34.46772024
1517,6/18/2020,34.25724777
1518,5/16/2016,34.78830357
1519,3/30/2015,34.59174306
1520,1/1/2019,34.10259077
1521,6/30/2019,34.24666515
1522,8/9/2016,34.35244643
1523,8/20/2014,34.47184524
1524,10/17/2018,34.13968899
1525,4/20/2014,34.44722917
1526,1/4/2019,34.10113914
1527,8/20/2014,34.47184524
1528,2/21/2019,34.36277232
1529,7/3/2012,34.35121429
1530,5/13/2020,34.2483244
1531,4/23/2021,34.21291146
1532,7/15/2016,34.41276786
1533,3/15/2013,34.40432738
1534,9/8/2016,34.56633333
1535,3/12/2019,34.35634896
1536,5/31/2020,34.2769375
1537,1/28/2017,34.38239583
1538,12/31/2016,34.52855952
1539,8/9/2017,34.176675
1540,8/11/2021,34.21589137
1541,12/11/2013,34.25492857
1542,3/31/2019,34.33320313
1543,4/5/2017,34.29263393
1544,1/19/2021,34.16793973
1545,3/3/2012,34.09897024
1546,5/10/2016,34.75167262
1547,7/17/2017,34.17080952
1548,6/30/2014,34.43447024
1549,5/27/2019,34.31678125
1550,10/5/2015,34.19882143
1551,9/7/2017,34.08491071
1552,4/4/2019,34.30943899
1553,3/27/2019,34.33013318
1554,9/9/2019,34.17509449
1555,1/17/2020,34.2641183
1556,11/25/2013,34.14230952
1557,5/10/2017,34.25641667
1558,1/26/2016,34.6267619
1559,12/16/2018,34.18673289
1560,10/26/2018,34.12083482
1561,10/23/2014,34.12170238
1562,8/9/2020,34.23826935
1563,11/16/2013,34.10767361
1564,4/1/2014,34.41967262
1565,10/18/2021,34.19365551
1566,11/25/2017,33.91352976
1567,7/26/2017,34.13933036
1568,1/31/2017,34.37674306
1569,2/23/2021,34.16014881
1570,11/27/2019,34.18346205
1571,9/10/2021,34.19475149
1572,12/9/2013,34.219625
1573,3/4/2021,34.18827455
1574,2/17/2019,34.34931548
1575,8/6/2012,34.25033333
1576,8/20/2012,34.31878571
1577,8/11/2013,34.17554762
1578,5/1/2018,34.31210119
1579,12/5/2014,34.29730357
1580,11/18/2016,34.26910714
1581,6/26/2017,34.04524107
1582,8/13/2019,34.20832813
1583,11/3/2016,34.44159524
1584,9/1/2020,34.22510565
1585,4/12/2017,34.2065744
1586,9/8/2019,34.17930804
1587,7/24/2019,34.19801339
1588,9/30/2019,34.26594717
1589,7/30/2017,34.11488889
1590,12/31/2012,34.41481548
1591,4/19/2016,34.55072024
1592,9/16/2016,34.58836806
1593,2/5/2015,34.03648214
1594,5/7/2018,34.26034028
1595,3/21/2012,34.12561905
1596,1/27/2018,34.20726786
1597,1/5/2017,34.51454167
1598,11/3/2019,34.15854464
1599,4/9/2014,34.37392262
1600,1/21/2019,34.24958939
1601,10/18/2016,34.32445
1602,3/25/2016,34.56193452
1603,8/31/2017,34.06152976
1604,10/2/2014,34.35325595
1605,2/18/2020,34.29134896
1606,3/13/2019,34.3567686
1607,9/27/2013,34.31804167
1608,6/24/2014,34.45516667
1609,11/28/2013,34.15778571
1610,3/18/2015,34.45534722
1611,9/12/2020,34.18783929
1612,5/2/2014,34.42914286
1613,11/16/2020,34.11508854
1614,3/20/2015,34.47427778
1615,3/8/2019,34.36199107
1616,7/25/2012,34.2594881
1617,1/3/2013,34.33594048
1618,5/11/2018,34.26478571
1619,11/9/2016,34.36675
1620,7/21/2015,34.36420238
1621,2/11/2018,34.17588095
1622,5/30/2012,34.29016071
1623,9/26/2013,34.3194881
1624,1/11/2016,34.45497024
1625,2/2/2014,34.5219881
1626,2/13/2020,34.26975149
1627,12/19/2015,34.46005357
1628,6/24/2014,34.45516667
1629,3/25/2019,34.33112798
1630,11/7/2019,34.13069643
1631,10/6/2014,34.33445833
1632,12/9/2017,34.2674881
1633,5/28/2020,34.2710997
1634,4/28/2020,34.27295685
1635,9/19/2012,34.04071429
1636,10/28/2017,34.0778287
1637,9/20/2019,34.24460789
1638,2/10/2020,34.25772619
1639,10/21/2012,34.15556548
1640,11/10/2019,34.10269048
1641,12/23/2017,34.17320833
1642,12/21/2019,34.1705744
1643,1/11/2013,34.14608929
1644,4/30/2014,34.4329881
1645,10/22/2013,34.36553571
1646,2/26/2020,34.26914955
1647,4/8/2018,34.32402976
1648,7/15/2020,34.22904539
1649,10/22/2015,34.52459524
1650,7/13/2021,34.2554308
1651,4/4/2012,34.19052381
1652,10/18/2016,34.32445
1653,6/1/2018,34.38028571
1654,10/17/2012,34.15458333
1655,12/31/2014,34.29604167
1656,3/11/2016,34.6473631
1657,1/26/2021,34.1385372
1658,3/3/2014,34.33395238
1659,5/5/2017,34.19661364
1660,5/24/2016,34.68376786
1661,7/22/2019,34.20417411
1662,7/20/2015,34.35495238
1663,6/11/2016,34.62807738
1664,8/15/2019,34.2119747
1665,7/14/2016,34.42513095
1666,5/31/2017,34.08989583
1667,6/28/2018,34.20703571
1668,2/5/2017,34.26820833
1669,7/26/2014,34.39635119
1670,8/24/2021,34.24764063
1671,7/19/2012,34.20444048
1672,7/14/2016,34.42513095
1673,2/27/2018,34.20841071
1674,2/2/2013,34.16080357
1675,10/18/2012,34.14967857
1676,9/17/2017,34.11939583
1677,1/31/2021,34.18869048
1678,12/28/2014,34.364875
1679,4/15/2021,34.22066518
1680,1/16/2021,34.17577753
1681,4/15/2021,34.22066518
1682,7/9/2019,34.17491592
1683,5/15/2017,34.25464236
1684,4/28/2013,34.38327976
1685,6/11/2015,34.47005952
1686,1/13/2012,34.00777976
1687,3/2/2018,32.17810714
1688,10/30/2018,34.16283494
1689,4/24/2015,34.47729167
1690,6/16/2012,34.31727381
1691,11/25/2017,33.91352976
1692,12/19/2017,34.2485
1693,12/18/2012,34.396875
1694,1/25/2012,34.07733333
1695,8/30/2018,34.24408333
1696,5/22/2012,34.26619643
1697,6/15/2016,34.6093631
1698,7/27/2016,34.50904167
1699,4/21/2016,34.57632143
1700,6/22/2014,34.45819048
1701,6/6/2018,34.27844643
1702,6/30/2019,34.24666515
1703,9/7/2014,34.438
1704,11/18/2017,33.9338869
1705,9/29/2017,34.05295
1706,4/25/2018,34.29127976
1707,11/1/2017,34.04722685
1708,12/9/2013,34.219625
1709,4/11/2013,34.39729762
1710,8/7/2017,34.1681875
1711,10/11/2017,34.00133333
1712,4/7/2014,34.36899405
1713,6/11/2020,34.28522917
1714,7/2/2012,34.36185119
1715,1/15/2019,34.22514732
1716,1/20/2020,34.25031845
1717,10/19/2019,34.17809077
1718,6/21/2016,34.63836905
1719,8/30/2015,34.43194643
1720,10/5/2021,34.21290179
1721,6/30/2016,34.43218452
1722,12/21/2014,34.29482738
1723,12/28/2016,34.57799405
1724,3/19/2015,34.46429861
1725,1/17/2019,34.22966295
1726,9/6/2018,34.13420238
1727,8/30/2013,34.284875
1728,7/22/2017,34.15078869
1729,3/27/2018,34.26542262
1730,8/17/2017,34.10171296
1731,7/15/2021,34.24610565
1732,2/28/2017,34.36938095
1733,10/10/2019,34.1859494
1734,9/15/2013,34.24429762
1735,8/26/2014,34.42698214
1736,5/4/2020,34.25912723
1737,6/23/2017,34.03996726
1738,5/6/2016,34.70376786
1739,12/27/2018,34.14023512
1740,4/10/2016,34.53170833
1741,4/15/2016,34.5446131
1742,1/17/2019,34.22966295
1743,1/16/2018,34.00908333
1744,12/22/2012,34.33690476
1745,9/25/2012,34.11052381
1746,5/28/2017,34.16981863
1747,3/11/2014,34.39860119
1748,5/31/2018,34.38776786
1749,7/14/2021,34.25286384
1750,4/13/2018,34.27250694
1751,7/11/2020,34.23737054
1752,1/10/2016,34.47477976
1753,5/25/2017,34.2038591
1754,8/7/2016,34.38023214
1755,3/24/2020,34.36416443
1756,6/20/2016,34.64025595
1757,11/4/2020,34.07385938
1758,12/24/2015,34.52740476
1759,7/16/2017,34.17797619
1760,5/19/2015,34.62195238
1761,10/28/2015,34.60824405
1762,10/16/2017,33.99947569
1763,3/10/2012,34.17792262
1764,10/4/2020,34.17330729
1765,6/14/2015,34.45755357
1766,7/11/2021,34.25468899
1767,9/15/2018,34.14216667
1768,7/9/2018,34.21924405
1769,11/8/2020,34.11208036
1770,10/25/2015,34.58502381
1771,9/12/2018,34.13080952
1772,8/20/2018,34.27523214
1773,3/18/2014,34.37779762
1774,8/5/2016,34.42684524
1775,6/20/2016,34.64025595
1776,8/10/2016,34.34433929
1777,11/21/2018,34.16332469
1778,8/20/2014,34.47184524
1779,9/1/2017,34.06740179
1780,9/3/2019,34.2131808
1781,4/17/2018,34.26431548
1782,12/21/2018,34.18257664
1783,11/4/2017,33.99305357
1784,1/18/2016,34.51226786
1785,5/8/2020,34.24221577
1786,7/18/2021,34.2268869
1787,10/15/2014,34.20397024
1788,11/3/2012,34.10975595
1789,9/25/2012,34.11052381
1790,6/24/2019,34.25222024
1791,10/3/2015,34.23676786
1792,8/23/2018,34.26082143
1793,8/15/2018,34.393875
1794,12/19/2013,34.14267857
1795,4/25/2021,34.21407143
1796,4/15/2012,34.2009881
1797,11/21/2012,34.1017381
1798,7/25/2014,34.389
1799,3/27/2013,34.20429167
1800,10/11/2016,34.38484524
1801,6/20/2013,34.38048214
1802,11/16/2012,34.07985714
1803,11/24/2015,34.5489881
1804,9/22/2012,34.07048214
1805,10/16/2017,33.99947569
1806,5/28/2016,34.62904762
1807,4/22/2018,34.2722619
1808,2/4/2014,34.45655952
1809,7/15/2017,34.18504762
1810,4/28/2013,34.38327976
1811,6/14/2020,34.2695692
1812,7/13/2017,34.18872321
1813,6/28/2018,34.20703571
1814,6/22/2019,34.2541756
1815,3/22/2013,34.18355833
1816,8/17/2016,34.3580119
1817,7/18/2013,34.26695238
1818,3/29/2014,34.41045238
1819,6/18/2015,34.50491667
1820,9/3/2017,34.0679256
1821,7/1/2015,34.41899405
1822,6/30/2015,34.44165476
1823,9/3/2017,34.0679256
1824,6/29/2020,34.24533631
1825,2/7/2013,34.21714286
1826,12/29/2020,34.16651042
1827,8/19/2017,34.11835833
1828,12/4/2013,34.17679762
1829,3/10/2017,34.37404167
1830,3/14/2015,34.43908929
1831,5/6/2016,34.70376786
1832,5/31/2017,34.08989583
1833,9/30/2013,34.32995238
1834,1/21/2020,34.24911235
1835,6/1/2019,34.34300149
1836,6/9/2015,34.50558929
1837,9/19/2014,34.31617857
1838,8/2/2021,34.23253423
1839,4/5/2021,34.25125372
1840,2/21/2013,34.11929167
1841,7/9/2013,34.38223214
1842,3/4/2021,34.18827455
1843,2/4/2014,34.45655952
1844,7/25/2013,34.17474405
1845,1/21/2017,34.46044643
1846,9/15/2016,34.60020139
1847,3/25/2020,34.35609524
1848,8/31/2015,34.42541667
1849,10/22/2020,34.13033854
1850,5/7/2015,34.56725595
1851,10/1/2013,34.33509524
1852,4/4/2016,34.54879167
1853,8/13/2012,34.28034524
1854,5/6/2018,34.269625
1855,7/16/2015,34.345
1856,11/13/2015,34.55078571
1857,10/18/2020,34.14481101
1858,10/20/2019,34.17719345
1859,8/2/2015,34.34869048
1860,6/20/2018,34.19383333
1861,7/13/2015,34.36444048
1862,6/20/2013,34.38048214
1863,9/26/2016,34.54372222
1864,12/24/2015,34.52740476
1865,8/7/2013,34.14235417
1866,9/8/2014,34.42964286
1867,10/7/2017,34.04195833
1868,2/11/2016,34.57884524
1869,9/16/2013,34.23144643
1870,3/8/2019,34.36199107
1871,5/31/2016,34.61429762
1872,7/14/2017,34.19128571
1873,2/24/2017,34.38243452
1874,10/29/2014,34.14770238
1875,3/10/2019,34.35595387
1876,6/3/2012,34.31869048
1877,7/17/2020,34.23476935
1878,12/28/2014,34.364875
1879,11/16/2015,34.48479167
1880,4/6/2020,34.36448586
1881,4/24/2017,34.08310417
1882,12/5/2012,34.2407381
1883,11/7/2020,34.10668006
1884,7/30/2016,34.4917381
1885,9/17/2018,34.16451786
1886,6/3/2020,34.27681771
1887,7/11/2014,34.28177976
1888,6/23/2012,34.28265476
1889,11/10/2018,34.12235969
1890,8/12/2013,34.19164881
1891,12/4/2015,34.36593452
1892,9/27/2013,34.31804167
1893,7/30/2017,34.11488889
1894,4/22/2017,34.08616071
1895,12/9/2017,34.2674881
1896,4/17/2019,34.3078631
1897,2/11/2018,34.17588095
1898,4/24/2021,34.21423586
1899,7/25/2013,34.17474405
1900,6/22/2016,34.61760714
1901,7/9/2018,34.21924405
1902,3/30/2012,34.146375
1903,11/30/2020,34.13951488
1904,5/26/2021,34.27290476
1905,4/20/2020,34.32603571
1906,7/7/2019,34.18636086
1907,6/23/2016,34.58689881
1908,12/29/2019,34.18159747
1909,2/12/2020,34.26247545
1910,8/8/2014,34.33552976
1911,11/12/2020,34.1105692
1912,7/8/2013,34.363125
1913,9/23/2021,34.19796057
1914,2/2/2020,34.25298884
1915,8/19/2012,34.32371429
1916,7/14/2018,34.166125
1917,3/19/2014,34.35430357
1918,11/2/2013,34.26788095
1919,7/8/2017,34.14815774
1920,6/22/2014,34.45819048
1921,12/28/2013,34.51142262
1922,3/26/2019,34.32938393
1923,11/19/2019,34.09273661
1924,6/8/2015,34.52546429
1925,5/1/2017,34.05844444
1926,7/5/2016,34.50480952
1927,7/8/2017,34.14815774
1928,2/18/2018,34.22332143
1929,5/4/2021,34.16006473
1930,1/28/2020,34.26846577
1931,3/28/2018,34.28526786
1932,11/5/2020,34.08467932
1933,12/2/2012,34.184375
1934,11/12/2020,34.1105692
1935,7/3/2014,34.4092381
1936,3/25/2019,34.33112798
1937,11/20/2016,34.26635119
1938,8/20/2017,34.11324167
1939,1/17/2020,34.2641183
1940,3/16/2018,34.053825
1941,1/30/2015,34.06829167
1942,5/18/2020,34.24514807
1943,4/12/2018,34.28136111
1944,8/7/2016,34.38023214
1945,11/30/2015,34.32241071
1946,10/6/2013,34.32016071
1947,1/2/2013,34.37820238
1948,7/20/2012,34.21323214
1949,4/16/2018,34.26911905
1950,6/14/2013,34.33883333
1951,2/25/2020,34.27415551
1952,3/12/2014,34.40683333
1953,11/9/2014,33.9920119
1954,4/5/2014,34.37585714
1955,4/2/2012,34.18140476
1956,2/6/2015,34.05655952
1957,8/12/2012,34.26975595
1958,12/10/2017,34.27694643
1959,2/25/2018,34.20171429
1960,3/4/2020,34.25222917
1961,6/17/2014,34.45340476
1962,10/3/2020,34.17739955
1963,3/27/2017,34.29966667
1964,8/4/2016,34.44325
1965,6/1/2020,34.27826786
1966,10/7/2019,34.20409598
1967,1/24/2014,34.50101786
1968,10/10/2021,34.20596949
1969,8/8/2018,34.44051786
1970,6/23/2014,34.45739286
1971,8/21/2014,34.47691071
1972,6/26/2016,34.47282143
1973,11/19/2015,34.4787381
1974,3/20/2014,34.32368452
1975,5/3/2019,34.32377273
1976,11/22/2014,34.10471429
1977,9/19/2012,34.04071429
1978,12/31/2015,34.71
1979,7/6/2018,34.21304167
1980,4/4/2015,34.54199405
1981,7/21/2016,34.50239583
1982,7/17/2015,34.34781548
1983,6/2/2017,34.0714881
1984,6/30/2013,34.43823611
1985,11/17/2017,33.93083929
1986,3/2/2016,34.58963095
1987,12/19/2012,34.39314286
1988,1/2/2016,34.72091071
1989,6/1/2015,34.60335714
1990,5/12/2016,34.77445833
1991,11/9/2017,34.02489286
1992,3/22/2018,34.16743452
1993,9/6/2016,34.53296429
1994,5/25/2013,34.37611905
1995,1/11/2016,34.45497024
1996,8/10/2016,34.34433929
1997,9/3/2014,34.4051131
1998,1/1/2015,34.27603571
1999,9/25/2019,34.26671354
2000,6/22/2018,34.20882738
2001,4/3/2016,34.55054167
2002,1/8/2019,34.15018899
2003,3/3/2015,34.44815476
2004,12/30/2014,34.31764881
2005,7/18/2017,34.16657738
2006,12/15/2017,34.2802619
2007,9/21/2020,34.15085938
2008,5/7/2019,34.30315985
2009,5/28/2016,34.62904762
2010,3/10/2014,34.39343452
2011,5/27/2015,34.63227381
2012,5/1/2015,34.56971429
2013,3/5/2017,34.35270536
2014,2/8/2012,33.97329762
2015,12/26/2015,34.596
2016,5/13/2020,34.2483244
2017,10/15/2015,34.29943452
2018,6/6/2018,34.27844643
2019,2/16/2017,34.39274679
2020,3/10/2014,34.39343452
2021,1/9/2017,34.59955952
2022,12/6/2015,34.34655357
2023,2/2/2021,34.20916667
2024,8/12/2017,34.15720076
2025,6/26/2014,34.45477381
2026,10/13/2017,34.0048141
2027,7/7/2021,34.24312798
2028,3/19/2020,34.40146429
2029,5/13/2015,34.56625595
2030,2/12/2018,34.18845238
2031,5/18/2016,34.77158929
2032,11/18/2014,34.0329881
2033,12/31/2018,34.11303646
2034,4/2/2020,34.35411682
2035,1/31/2013,34.15403571
2036,3/14/2013,34.45192262
2037,1/10/2021,34.18203943
2038,4/20/2020,34.32603571
2039,10/2/2017,34.01658333
2040,2/26/2017,34.36840476
2041,11/21/2012,34.1017381
2042,4/21/2012,34.25444643
2043,7/30/2018,34.24955952
2044,8/16/2016,34.35885714
2045,12/8/2013,34.19156548
2046,3/10/2019,34.35595387
2047,9/9/2013,34.31583929
2048,5/17/2019,34.32333929
2049,3/7/2019,34.36521652
2050,3/12/2014,34.40683333
2051,8/4/2017,34.15462179
2052,11/4/2015,34.70247024
2053,5/17/2020,34.24724405
2054,10/1/2014,34.35130357
2055,12/10/2013,34.24293452
2056,12/11/2012,34.30045833
2057,1/5/2014,34.45885119
2058,11/18/2020,34.12752679
2059,6/5/2017,34.03994643
2060,9/22/2021,34.2029375
2061,5/14/2012,34.33793452
2062,3/9/2018,34.18569444
2063,6/4/2017,34.0557381
2064,10/11/2021,34.20560268
2065,1/19/2019,34.23678864
2066,12/30/2018,34.12153795
2067,8/19/2021,34.25643229
2068,3/29/2019,34.33437946
2069,3/1/2017,34.36952083
2070,2/5/2021,34.2027872
2071,1/18/2018,34.05730952
2072,4/20/2020,34.32603571
2073,4/5/2019,34.308
2074,3/12/2013,34.4772619
2075,2/16/2017,34.39274679
2076,8/6/2021,34.2139881
2077,4/13/2017,34.18920833
2078,1/6/2021,34.14596577
2079,12/26/2014,34.39275595
2080,6/3/2012,34.31869048
2081,12/21/2018,34.18257664
2082,3/5/2012,34.12108929
2083,9/25/2020,33.92444494
2084,7/13/2016,34.4377619
2085,10/11/2017,34.00133333
2086,4/12/2015,34.40829762
2087,11/27/2017,33.94525
2088,8/30/2016,34.52192857
2089,5/20/2021,34.26077232
2090,2/24/2012,33.95861905
2091,5/2/2012,34.30277976
2092,6/18/2014,34.4517619
2093,7/10/2015,34.38272619
2094,9/17/2019,34.23048586
2095,7/26/2017,34.13933036
2096,7/13/2020,34.23592113
2097,4/4/2014,34.38967857
2098,1/22/2017,34.46022619
2099,8/12/2014,34.36761905
2100,7/6/2013,34.36816667
2101,10/6/2016,34.43379167
2102,5/15/2016,34.78895833
2103,11/18/2019,34.0809628
2104,2/3/2019,34.28181845
2105,2/20/2020,34.28823363
2106,2/15/2015,34.31497024
2107,7/7/2014,34.34741667
2108,2/6/2014,34.3927381
2109,6/14/2012,34.29949405
2110,9/21/2015,34.33176389
2111,8/2/2015,34.34869048
2112,9/30/2015,34.29993452
2113,12/21/2019,34.1705744
2114,3/11/2019,34.35595313
2115,1/12/2018,33.98128571
2116,5/17/2020,34.24724405
2117,4/21/2012,34.25444643
2118,8/20/2020,34.20057143
2119,1/10/2017,34.6090119
2120,3/24/2015,34.52845833
2121,12/18/2019,34.17057887
2122,8/23/2016,34.37264286
2123,4/17/2012,34.20461905
2124,9/13/2021,34.22033185
2125,12/13/2013,34.25357143
2126,2/24/2021,34.15920461
2127,3/19/2021,34.24407292
2128,8/18/2019,34.20648958
2129,9/20/2013,34.28295833
2130,3/15/2013,34.40432738
2131,12/17/2018,34.19023289
2132,5/15/2021,34.26878795
2133,4/18/2013,34.46552778
2134,9/12/2016,34.6223631
2135,5/30/2018,34.39385714
2136,3/2/2015,34.49299405
2137,3/13/2017,34.39148512
2138,5/15/2014,34.50657738
2139,8/3/2021,34.23190923
2140,2/27/2019,34.38296949
2141,1/13/2017,34.58536905
2142,7/26/2020,34.21956176
2143,1/22/2016,34.59505357
2144,7/27/2019,34.1850625
2145,8/4/2012,34.27177976
2146,3/27/2015,34.55486806
2147,5/5/2019,34.30695758
2148,6/12/2016,34.61844048
2149,2/4/2020,34.25353274
2150,2/2/2015,34.02269643
2151,1/11/2015,34.27779762
2152,12/22/2012,34.33690476
2153,2/24/2013,34.15280357
2154,9/17/2013,34.23535714
2155,10/27/2014,34.14608333
2156,2/12/2014,34.28989286
2157,1/9/2019,34.16929762
2158,6/9/2021,34.2442314
2159,12/17/2016,34.17650595
2160,11/7/2018,34.12197554
2161,7/3/2021,34.24846726
2162,3/25/2019,34.33112798
2163,8/30/2012,34.19744643
2164,9/14/2014,34.39510119
2165,8/30/2020,34.23012946
2166,4/10/2014,34.36495833
2167,7/1/2019,34.2379803
2168,9/12/2018,34.13080952
2169,9/14/2019,34.20694643
2170,1/5/2014,34.45885119
2171,5/29/2017,34.13363492
2172,12/3/2013,34.17810119
2173,5/13/2018,34.29074405
2174,12/28/2012,34.36470238
2175,5/4/2012,34.32210714
2176,6/3/2017,34.06384524
2177,9/30/2013,34.32995238
2178,1/9/2020,34.27454688
2179,10/2/2020,34.1824747
2180,4/21/2021,34.20026786
2181,8/10/2020,34.23872396
2182,7/12/2014,34.28345833
2183,2/27/2014,34.31049405
2184,10/27/2016,34.30772619
2185,6/20/2013,34.38048214
2186,10/17/2013,34.37713095
2187,6/6/2014,34.54638095
2188,1/14/2016,34.43317262
2189,7/29/2021,34.22748214
2190,12/22/2015,34.48720833
2191,2/24/2020,34.27792411
2192,11/26/2015,34.4710119
2193,1/28/2017,34.38239583
2194,3/19/2015,34.46429861
2195,11/14/2012,34.08797619
2196,4/29/2016,34.62846429
2197,9/27/2021,34.18854985
2198,8/31/2014,34.40228571
2199,2/19/2021,34.10980134
2200,12/28/2020,34.16649702
2201,12/19/2020,34.10232589
2202,5/13/2020,34.2483244
2203,2/25/2013,34.15673214
2204,2/3/2019,34.28181845
2205,5/25/2018,34.40772024
2206,4/27/2013,34.38833333
2207,6/27/2012,34.32433929
2208,3/8/2018,34.18748611
2209,8/22/2020,34.1812686
2210,2/2/2017,34.31026852
2211,11/22/2017,33.9151131
2212,12/22/2020,34.15202604
2213,6/4/2017,34.0557381
2214,5/3/2016,34.65939286
2215,3/26/2019,34.32938393
2216,8/6/2020,34.21447842
2217,5/21/2012,34.25924405
2218,4/6/2020,34.36448586
2219,6/29/2019,34.25355909
2220,5/12/2014,34.50672619
2221,5/16/2016,34.78830357
2222,4/8/2015,34.42434524
2223,6/12/2017,34.01977679
2224,4/1/2014,34.41967262
2225,1/31/2018,34.14922619
2226,9/17/2020,34.17480804
2227,11/1/2014,34.04727381
2228,12/4/2019,34.21948438
2229,4/20/2014,34.44722917
2230,8/23/2019,34.20118527
2231,9/16/2021,34.25207887
2232,9/15/2014,34.39884524
2233,7/16/2018,34.15070833
2234,4/11/2017,34.21724405
2235,11/17/2017,33.93083929
2236,8/12/2014,34.36761905
2237,11/18/2013,34.11181944
2238,1/26/2021,34.1385372
2239,9/9/2018,34.14035714
2240,2/25/2015,34.6050119
